Date,Product Name,RAM,Memory,Units Sold,Price (USD),Competitor Price,Stock Available,Marketing Spend,Holiday/Season Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score,Discount (%),Adjusted Units Sold,Year,Month
2022-07-10,Oppo Find X5,8GB,128GB,172,854,857,477,15433,0,0,1.06661569396176,0.6811238563860593,0.9122885869370264,1.1280646902655618,5,185,2022,7
2022-07-10,Oppo Find X6,12GB,512GB,92,1159,1157,276,6219,0,0,1.0556477031700575,0.5662111318494276,0.8924848154472408,0.5464424943680808,15,113,2022,7
2022-07-11,iPhone 14,6GB,128GB,140,1116,1095,466,18643,0,1,1.1701419720342638,0.51593944435146,1.4232385730674133,1.3434507466109125,25,192,2022,7
2022-07-11,iPhone 15,6GB,256GB,91,652,679,436,14084,0,0,0.8134434622626754,0.8281171303993289,0.8785771492136915,0.6352885638058662,15,111,2022,7
2022-07-11,Samsung Galaxy S22,8GB,128GB,151,987,996,298,6757,0,0,0.8921965971687426,1.0281942970024769,1.1183999999390164,0.9165631402724604,25,208,2022,7
2022-07-11,Samsung Galaxy S23,8GB,256GB,162,1287,1239,448,18058,0,0,0.9442961271471784,1.017541549542074,0.5325366960938432,0.8099421685140719,30,235,2022,7
2022-07-11,Google Pixel 7,8GB,128GB,194,1344,1388,131,4476,0,0,0.8307901996806921,0.9373767654322308,1.4343905509671435,0.6727117455864939,10,223,2022,7
2022-07-11,Google Pixel 8,8GB,256GB,165,1417,1456,287,2189,0,0,0.8391960091189201,0.6478624654431047,1.074457180072447,1.2614943264754204,30,239,2022,7
2022-07-11,OnePlus 10 Pro,12GB,256GB,107,1487,1508,419,16110,0,0,0.9483926377967348,1.0920758867278044,0.6509860308858793,1.3601060875856907,30,155,2022,7
2022-07-11,OnePlus 11,16GB,512GB,10,626,585,302,8496,0,1,0.9154244844564874,1.424628756913763,0.7302735662003507,0.5714093834736245,10,12,2022,7
2022-07-11,Xiaomi Mi 12,8GB,128GB,156,863,856,265,10547,0,0,1.0367334349619637,0.8075897628733053,1.010462883712779,0.705915955857683,15,191,2022,7
2022-07-11,Xiaomi Mi 13,12GB,256GB,162,801,766,268,4321,0,1,1.140154929743071,1.4069523501083885,0.7420740681223315,1.477765262066188,15,198,2022,7
2022-07-11,Oppo Find X5,8GB,128GB,173,746,706,172,19723,0,0,1.0095256731973683,0.6524931476735153,1.2836725358425531,0.6757698656258473,25,238,2022,7
2022-07-11,Oppo Find X6,12GB,512GB,69,677,662,265,12518,0,0,0.8536841544335156,1.3514683302356532,1.0877035773083004,1.3290329196195811,5,74,2022,7
2022-07-12,iPhone 14,6GB,128GB,178,729,744,73,7731,0,0,1.0917234250432293,0.6160596538264753,0.9285827072815726,0.95729546675235,25,245,2022,7
2022-07-12,iPhone 15,6GB,256GB,50,1241,1216,283,7402,0,0,0.8846896443579184,1.2041277377982065,1.377608029558086,0.6131507387717963,5,54,2022,7
2022-07-12,Samsung Galaxy S22,8GB,128GB,50,1191,1206,349,16276,0,0,1.0580014734664962,1.1221921032089912,1.4497314795177805,1.1108886759067458,30,72,2022,7
2022-07-12,Samsung Galaxy S23,8GB,256GB,89,882,865,193,14654,0,1,1.132256749510847,1.0668385015567856,0.8438693873976584,0.5170338221584108,10,102,2022,7
2022-07-12,Google Pixel 7,8GB,128GB,27,1092,1117,84,16625,0,0,1.0361891463483748,0.8486082078541864,0.9743633690384806,1.16387811051098,30,39,2022,7
2022-07-12,Google Pixel 8,8GB,256GB,52,710,682,384,4726,0,0,0.9822226390177212,1.2348540104767771,0.7245615079355252,1.4209530256241494,0,52,2022,7
2022-07-12,OnePlus 10 Pro,12GB,256GB,46,984,1003,310,11591,0,0,0.8523115130167223,1.2475506368240694,0.67848586360829,0.8528407064549708,15,56,2022,7
2022-07-12,OnePlus 11,16GB,512GB,36,1483,1450,351,12174,0,0,0.8943089082809729,1.2903640514522228,1.0250939603311495,1.1459075288523164,5,39,2022,7
2022-07-12,Xiaomi Mi 12,8GB,128GB,83,1244,1266,499,8679,0,0,0.9163830886005622,0.929246024083562,1.3664058439087752,0.8161818713329049,25,114,2022,7
2022-07-12,Xiaomi Mi 13,12GB,256GB,118,1483,1465,373,12163,0,1,0.9801296948977865,1.1551002734164406,1.428748376890204,0.9068927314151274,10,136,2022,7
2022-07-12,Oppo Find X5,8GB,128GB,48,717,733,488,16746,0,0,0.853266766343648,1.191858786730876,0.851071383394301,1.3551922015197029,5,52,2022,7
2022-07-12,Oppo Find X6,12GB,512GB,129,871,848,401,1021,0,0,1.1381504793122756,1.4224504527846382,1.485112456110223,1.4650305478139267,25,177,2022,7
2022-07-13,iPhone 14,6GB,128GB,125,736,741,411,10618,0,1,1.0095571487857251,1.1803216787992947,1.2473731637795344,1.069097261123735,15,153,2022,7
2022-07-13,iPhone 15,6GB,256GB,38,1322,1365,458,8661,0,0,0.8113935918175165,1.4496729102199044,1.2482755066115896,0.6615188780001984,30,55,2022,7
2022-07-13,Samsung Galaxy S22,8GB,128GB,57,1420,1466,81,9454,0,0,1.095999138332834,0.8705714522344931,1.418572564978113,0.9811383702676574,15,70,2022,7
2022-07-13,Samsung Galaxy S23,8GB,256GB,188,1229,1199,431,13911,0,0,0.9294013696944574,1.4856194675677523,0.8412388396798167,0.5044372096367934,20,244,2022,7
2022-07-13,Google Pixel 7,8GB,128GB,171,1294,1263,221,14717,0,1,0.8680420792906246,1.0131098685414446,0.7274616778411821,1.2525732338584643,0,171,2022,7
2022-07-13,Google Pixel 8,8GB,256GB,20,1302,1333,477,16963,0,0,1.0047897510736168,0.5691504724176726,0.9812388296261828,0.5669331059961357,20,26,2022,7
2022-07-13,OnePlus 10 Pro,12GB,256GB,107,1047,997,306,1207,0,1,0.8120060566529317,0.6969507401478386,1.306259978741541,1.4665468732329607,10,123,2022,7
2022-07-13,OnePlus 11,16GB,512GB,190,1365,1381,58,15750,0,0,1.0974920952099645,0.7092210461583939,0.6726265837023644,0.7497707349591154,5,204,2022,7
2022-07-13,Xiaomi Mi 12,8GB,128GB,145,1043,1022,369,13449,0,0,0.9255918401748652,0.8228380567638474,0.6189348049473488,0.550077016510942,10,167,2022,7
2022-07-13,Xiaomi Mi 13,12GB,256GB,5,897,925,307,13931,0,0,0.8690096264151652,0.7018808263690669,0.5370604857201217,0.5039635612402663,30,7,2022,7
2022-07-13,Oppo Find X5,8GB,128GB,26,614,565,109,12938,0,0,1.1983797784356551,0.7500917266740676,1.1973031943084589,0.9476512002265268,25,36,2022,7
2022-07-13,Oppo Find X6,12GB,512GB,140,1011,981,399,4748,0,0,1.1662214911488011,1.355013392988325,1.459148576173717,1.0704036353724122,15,172,2022,7
2022-07-14,iPhone 14,6GB,128GB,99,658,653,245,7968,0,1,0.931607263758801,0.53254237877016,1.0594433352290027,1.0407376890243412,20,129,2022,7
2022-07-14,iPhone 15,6GB,256GB,121,1383,1386,87,9290,0,0,0.9458925614906344,0.5820289153360308,0.717798063116782,1.3249077700435654,20,157,2022,7
2022-07-14,Samsung Galaxy S22,8GB,128GB,90,1125,1142,239,12805,0,0,1.0368356302849573,0.5554063306848442,0.5711682277516823,0.5099307257658395,30,130,2022,7
2022-07-14,Samsung Galaxy S23,8GB,256GB,189,922,904,366,10538,0,0,0.804488228319648,1.1557077554368411,1.4291551423747908,0.8894528654994812,20,246,2022,7
2022-07-14,Google Pixel 7,8GB,128GB,197,916,924,257,13039,0,0,1.0407782743516345,0.8259930901871855,1.213317887828136,1.3335470200524808,30,286,2022,7
2022-07-14,Google Pixel 8,8GB,256GB,197,1459,1422,106,15038,0,1,0.8863533683872892,0.6178540610423842,1.2360105042440002,0.6471602085252275,10,227,2022,7
2022-07-14,OnePlus 10 Pro,12GB,256GB,71,869,859,474,19949,0,0,1.0832187239553963,0.7717699491739664,0.7300984543481754,0.9298487972080411,15,87,2022,7
2022-07-14,OnePlus 11,16GB,512GB,47,646,598,466,7232,0,0,0.996102584370164,1.149210381536614,0.7267062324432854,0.627391383393035,5,51,2022,7
2022-07-14,Xiaomi Mi 12,8GB,128GB,7,1207,1220,404,5801,0,0,0.9128040298752224,0.7814713864181081,1.391077107454439,1.1783683992708416,25,10,2022,7
2022-07-14,Xiaomi Mi 13,12GB,256GB,75,1321,1271,187,5810,0,0,0.8611115006925603,0.621249967968407,1.106857744610184,1.4706305617795197,5,81,2022,7
2022-07-14,Oppo Find X5,8GB,128GB,90,1319,1297,57,11202,0,1,0.8197091756075624,0.9614531782030774,0.8191617142643703,1.0469631975812876,10,103,2022,7
2022-07-14,Oppo Find X6,12GB,512GB,101,694,658,178,18503,0,0,1.1542753862416826,1.2259281378432187,1.1318490227484443,1.4728390283419723,25,139,2022,7
2022-07-15,iPhone 14,6GB,128GB,61,1140,1180,152,12016,0,0,0.9213327102004296,1.4053270176354744,0.6483101614622936,1.2600489652800126,20,79,2022,7
2022-07-15,iPhone 15,6GB,256GB,52,1424,1397,392,2896,0,1,1.0104587266964014,0.8418950868289464,0.9982644279944746,0.7526121226840079,0,52,2022,7
2022-07-15,Samsung Galaxy S22,8GB,128GB,97,1166,1184,426,14955,0,1,1.002585463839328,1.188441511730456,1.4029650175558992,1.418209909225466,10,112,2022,7
2022-07-15,Samsung Galaxy S23,8GB,256GB,76,1150,1196,345,13253,0,0,0.8579235925290671,0.8745240745399493,0.9624023848764168,1.353394529827861,10,87,2022,7
2022-07-15,Google Pixel 7,8GB,128GB,159,695,729,256,18989,0,0,1.081722216028531,1.1670520867044685,0.688029002666752,0.8751943042006163,15,195,2022,7
2022-07-15,Google Pixel 8,8GB,256GB,127,1393,1436,403,1253,0,1,1.1511317219077664,0.5185647418691626,1.1646822250375604,1.2157128275478883,5,137,2022,7
2022-07-15,OnePlus 10 Pro,12GB,256GB,151,681,687,64,11604,0,0,1.048568232205651,0.9753790284716242,0.9175850571308092,1.006498765354812,10,174,2022,7
2022-07-15,OnePlus 11,16GB,512GB,121,1425,1410,85,13147,0,0,1.1054564556218214,0.8227162199595202,1.1576109057990096,0.7294242532436427,10,139,2022,7
2022-07-15,Xiaomi Mi 12,8GB,128GB,159,1001,1049,474,19237,0,0,0.9441581919331388,1.082611629111422,1.468119515359887,1.1921573322328416,20,207,2022,7
2022-07-15,Xiaomi Mi 13,12GB,256GB,82,697,697,338,7358,0,0,0.8030728679484503,0.8838573740926026,0.979092725889772,1.1735496797645235,20,107,2022,7
2022-07-15,Oppo Find X5,8GB,128GB,93,711,674,82,15104,0,1,0.8413350655932954,0.6188978522749824,0.9337314631458884,1.311998856166363,25,128,2022,7
2022-07-15,Oppo Find X6,12GB,512GB,38,1319,1344,212,14129,0,0,1.1194266912681212,0.9752641219290404,1.174953760826693,0.632917927355754,30,55,2022,7
2022-07-16,iPhone 14,6GB,128GB,90,1345,1350,263,8647,0,0,0.9476266761526476,1.446281355924384,0.6518132222333175,1.4997370648868815,30,130,2022,7
2022-07-16,iPhone 15,6GB,256GB,14,943,944,356,11580,0,0,1.1808223947419767,1.311905467718436,0.7351729748070784,0.8727620203558769,0,14,2022,7
2022-07-16,Samsung Galaxy S22,8GB,128GB,66,861,896,104,2480,0,0,0.8441855497044681,0.8932288634832038,0.8327407564593726,1.440910744300254,30,96,2022,7
2022-07-16,Samsung Galaxy S23,8GB,256GB,157,1159,1130,267,19145,0,0,1.144841157724205,0.9451520530791272,0.9869543948816132,0.5308846795317947,15,192,2022,7
2022-07-16,Google Pixel 7,8GB,128GB,44,1326,1342,428,19364,0,0,1.1486078652208205,0.8031918211397383,1.0014205303788222,0.5134795753215814,0,44,2022,7
2022-07-16,Google Pixel 8,8GB,256GB,60,725,691,211,17597,0,0,1.159322727814282,0.8039497529124437,1.1850533255872513,1.2251023041837663,25,82,2022,7
2022-07-16,OnePlus 10 Pro,12GB,256GB,193,1167,1146,270,15758,0,0,0.8626794800718601,0.8461466437802161,0.8449239213653408,0.9395899284528638,20,251,2022,7
2022-07-16,OnePlus 11,16GB,512GB,186,813,777,270,12449,0,0,0.8836464986265332,1.369865755963407,0.7995940538139351,1.0869751489624746,30,270,2022,7
2022-07-16,Xiaomi Mi 12,8GB,128GB,143,1162,1157,444,11823,0,1,1.0211212488797146,0.5066033817703488,1.2142644107869858,1.217948020909485,5,154,2022,7
2022-07-16,Xiaomi Mi 13,12GB,256GB,162,1340,1316,432,1572,0,0,0.9678595467415124,1.496546306639079,1.184694217745156,1.457773774078015,20,211,2022,7
2022-07-16,Oppo Find X5,8GB,128GB,64,1237,1245,326,4961,0,0,1.0750950557764858,0.5605900866550703,1.4143229085251083,0.7004021144252031,15,78,2022,7
2022-07-16,Oppo Find X6,12GB,512GB,139,1288,1297,220,16708,0,0,1.1664386345479705,1.069780533679796,1.4163064087846262,1.109425059835758,20,181,2022,7
2022-07-17,iPhone 14,6GB,128GB,140,999,976,125,4865,0,0,0.835605788462637,0.8505712137916354,0.5686790083441859,1.2822537051486749,15,172,2022,7
2022-07-17,iPhone 15,6GB,256GB,131,1353,1396,444,17220,0,0,1.0567243408121685,1.0750240638242374,0.8228647478549963,0.6307754028282657,15,160,2022,7
2022-07-17,Samsung Galaxy S22,8GB,128GB,44,895,861,159,19040,0,0,0.8612191979811865,0.8716255023130018,0.5297341856008291,1.3087691149816645,15,54,2022,7
2022-07-17,Samsung Galaxy S23,8GB,256GB,197,972,1005,262,7189,0,1,1.1978939782908906,1.0748799762221997,1.006685619691265,0.7590913296041566,25,271,2022,7
2022-07-17,Google Pixel 7,8GB,128GB,90,1145,1164,348,8861,0,0,0.9182441129781592,0.6076182796085028,0.9648527561230288,1.4151967896472937,15,110,2022,7
2022-07-17,Google Pixel 8,8GB,256GB,188,972,932,231,8514,0,1,0.8093003580474899,0.705766633386274,0.5773348177372595,1.470207013291888,15,230,2022,7
2022-07-17,OnePlus 10 Pro,12GB,256GB,24,1377,1408,86,16565,0,0,1.1222503500443777,1.0334698043084596,1.4746016532229906,0.5633435869301777,5,26,2022,7
2022-07-17,OnePlus 11,16GB,512GB,22,934,900,312,19456,0,1,1.1992432209253607,0.8819569971404909,1.3206478944243258,1.0398657838455534,0,22,2022,7
2022-07-17,Xiaomi Mi 12,8GB,128GB,84,932,890,212,9953,0,0,0.8533441185849638,0.6334908666238573,1.1511702428580906,0.7038569182814942,10,97,2022,7
2022-07-17,Xiaomi Mi 13,12GB,256GB,92,914,877,178,3277,0,0,1.0137430403838823,0.8550664374249932,1.416792486461644,0.8195603806005443,0,92,2022,7
2022-07-17,Oppo Find X5,8GB,128GB,67,1125,1101,98,11942,0,1,1.0999888633029598,1.1802774073994553,0.91309823578449,1.1044936281260835,15,82,2022,7
2022-07-17,Oppo Find X6,12GB,512GB,144,706,663,443,7713,0,0,0.9228177763855688,1.3835077947437673,1.40609968732659,0.6758688096674018,5,155,2022,7
2022-07-18,iPhone 14,6GB,128GB,122,835,851,167,7133,0,0,0.8237983002483531,1.328951681268853,1.130232919443404,1.0509945393903917,20,159,2022,7
2022-07-18,iPhone 15,6GB,256GB,124,639,685,326,10535,0,0,0.935917908301894,0.6846692768076337,1.0459237071589431,1.3691869728249249,5,133,2022,7
2022-07-18,Samsung Galaxy S22,8GB,128GB,198,903,906,347,7367,0,0,1.0629603825568297,0.8778317816653977,1.2614067680968837,0.8213314329696715,15,243,2022,7
2022-07-18,Samsung Galaxy S23,8GB,256GB,77,1272,1248,181,8170,0,0,0.847817918324197,1.465218736540476,1.4516588059388615,0.6075107687244132,5,83,2022,7
2022-07-18,Google Pixel 7,8GB,128GB,52,1492,1475,279,9604,0,0,0.910423711732788,1.1409901568004055,1.4014376106129176,1.2451179107762864,30,75,2022,7
2022-07-18,Google Pixel 8,8GB,256GB,87,985,989,241,8605,0,0,0.8563878671018746,0.7371587066529691,0.995686566670052,0.9972628868884506,5,94,2022,7
2022-07-18,OnePlus 10 Pro,12GB,256GB,91,1266,1309,472,13095,0,0,1.1445572291031223,0.5566102620944117,0.5114613884835467,0.9306492731519744,15,111,2022,7
2022-07-18,OnePlus 11,16GB,512GB,151,740,729,148,9544,0,0,0.983048747981959,1.1037062907914148,1.0526780566375311,0.6773522801398921,25,208,2022,7
2022-07-18,Xiaomi Mi 12,8GB,128GB,54,1393,1353,137,18328,0,1,0.8670518874929367,0.5335561616167875,1.412788561373043,1.413720584364678,30,78,2022,7
2022-07-18,Xiaomi Mi 13,12GB,256GB,63,1011,993,443,11137,0,0,0.9113247607042726,1.3713018700217987,0.6327608421365554,0.9686740014840424,5,68,2022,7
2022-07-18,Oppo Find X5,8GB,128GB,182,749,700,199,2950,0,1,0.8604590367807046,0.9737731944557784,1.14916801016587,1.0387394438162385,10,209,2022,7
2022-07-18,Oppo Find X6,12GB,512GB,67,1483,1501,382,3823,0,0,0.8039110054217129,1.167601463325536,0.8405359826061888,1.2070881893675338,10,77,2022,7
2022-07-19,iPhone 14,6GB,128GB,199,769,798,288,2333,0,1,1.167499106956448,0.9103703791319836,0.9614050803521984,0.6550496288304797,5,214,2022,7
2022-07-19,iPhone 15,6GB,256GB,28,1112,1085,467,9925,0,0,0.9914854298819212,0.7084223524933545,0.5044328348586917,1.3621092142922615,25,38,2022,7
2022-07-19,Samsung Galaxy S22,8GB,128GB,102,1299,1256,116,10782,0,1,1.0077137651390855,0.9950349417989728,0.8800571246389347,0.6684422999269244,20,133,2022,7
2022-07-19,Samsung Galaxy S23,8GB,256GB,163,890,842,476,3059,0,1,0.9412482767993642,1.2736614013404512,0.7495397330065267,1.0134771814798595,15,200,2022,7
2022-07-19,Google Pixel 7,8GB,128GB,148,721,743,378,18230,0,0,1.1363028161504247,1.1943753922999254,0.9181616906557076,0.6589297685532038,10,170,2022,7
2022-07-19,Google Pixel 8,8GB,256GB,163,1371,1348,467,19821,0,0,0.9097471005228188,1.1144694182419703,1.0894685980082697,1.0940103835017685,20,212,2022,7
2022-07-19,OnePlus 10 Pro,12GB,256GB,83,757,720,115,6687,0,0,1.135984754637898,1.150287473644075,1.2785425112682642,0.7313803503094234,5,89,2022,7
2022-07-19,OnePlus 11,16GB,512GB,186,949,948,271,8414,0,0,1.089031966176806,1.403728458845638,1.3743584595685836,1.335471166269645,20,242,2022,7
2022-07-19,Xiaomi Mi 12,8GB,128GB,159,1051,1068,414,2269,0,0,0.8318167432513971,1.0227694221242325,1.1046570479615765,1.2603602201742454,30,231,2022,7
2022-07-19,Xiaomi Mi 13,12GB,256GB,147,1460,1474,398,4126,0,0,1.067419824962979,1.0974965651571795,1.1768972995336964,0.6650936877911047,0,147,2022,7
2022-07-19,Oppo Find X5,8GB,128GB,90,1150,1150,101,6568,0,0,1.1078144586641194,0.6947576281164054,1.3477624562250932,1.4153172684546669,10,103,2022,7
2022-07-19,Oppo Find X6,12GB,512GB,12,984,1018,198,15531,0,0,1.0293783973525663,1.2584840548610647,1.2227046152211625,0.5435042914045286,5,13,2022,7
2022-07-20,iPhone 14,6GB,128GB,117,1102,1101,376,6254,0,0,1.071115038513354,0.943741111115145,0.9903495177036667,1.1285307338307522,15,143,2022,7
2022-07-20,iPhone 15,6GB,256GB,52,662,673,86,10428,0,0,0.8328661077561776,1.0946306911647825,0.5788405178389369,1.1907849138452655,25,72,2022,7
2022-07-20,Samsung Galaxy S22,8GB,128GB,61,1243,1252,388,9135,0,0,0.8931999692675331,1.107165479603125,0.820931369957897,0.9346812787154408,30,88,2022,7
2022-07-20,Samsung Galaxy S23,8GB,256GB,177,1169,1189,480,10706,0,0,0.9343385617332984,0.9405423124013472,0.9249166200682122,1.3674227422183414,5,190,2022,7
2022-07-20,Google Pixel 7,8GB,128GB,152,1163,1153,455,12279,0,1,1.1886178047650306,0.6157105462223007,0.6268652011612279,1.3660666328479023,15,186,2022,7
2022-07-20,Google Pixel 8,8GB,256GB,136,1148,1150,185,17809,0,0,1.1030358563414104,1.4466939863135504,0.7233509573599527,0.7270876592176717,25,187,2022,7
2022-07-20,OnePlus 10 Pro,12GB,256GB,175,670,637,480,8174,0,0,1.0952298297590577,0.6389605045516827,0.9095151631853592,0.901147654112686,25,241,2022,7
2022-07-20,OnePlus 11,16GB,512GB,17,1161,1138,147,1567,0,0,0.8004408995606863,0.7751808922392398,0.7084000473987402,1.4699654082037026,5,18,2022,7
2022-07-20,Xiaomi Mi 12,8GB,128GB,11,1181,1147,329,11864,0,0,0.8730824452186633,1.0462624131068057,0.9903191906819232,1.1773332990477967,30,16,2022,7
2022-07-20,Xiaomi Mi 13,12GB,256GB,98,872,879,144,14761,0,1,0.9475645131356008,1.0904360977776837,0.6159909864078984,0.8026214123246866,20,127,2022,7
2022-07-20,Oppo Find X5,8GB,128GB,66,1066,1110,85,19837,0,1,1.065903810994631,0.820673288307112,0.718045229107279,0.7594505764704994,20,86,2022,7
2022-07-20,Oppo Find X6,12GB,512GB,77,1025,1046,195,17591,0,0,0.8960821188898369,1.3821552008083342,1.0587725813395723,0.8150427069641688,25,106,2022,7
2022-07-21,iPhone 14,6GB,128GB,116,1315,1324,186,19844,0,0,0.8352195633283744,1.3107503580056838,1.2712861144662702,0.6435631962703539,20,151,2022,7
2022-07-21,iPhone 15,6GB,256GB,180,969,953,466,9670,0,0,0.8193305926874741,0.6096784088036343,1.3662703629344342,1.061087315985148,0,180,2022,7
2022-07-21,Samsung Galaxy S22,8GB,128GB,134,1277,1315,336,13065,0,0,0.9771393600001708,0.5698002683570997,0.8554325906743554,0.9247947097997564,25,184,2022,7
2022-07-21,Samsung Galaxy S23,8GB,256GB,107,1494,1525,50,5029,0,0,0.8456830136137449,1.3409104658432471,1.3826359694569033,0.7393276631907595,25,147,2022,7
2022-07-21,Google Pixel 7,8GB,128GB,57,761,783,358,5324,0,0,0.8883676097427298,0.7282694309787151,1.026335933454802,0.7541478458270016,15,70,2022,7
2022-07-21,Google Pixel 8,8GB,256GB,32,1293,1265,154,4605,0,0,1.0264270752582445,1.4975264077775126,1.4681261528984253,1.3091423831511892,20,42,2022,7
2022-07-21,OnePlus 10 Pro,12GB,256GB,43,614,570,259,11914,0,0,0.9700116464690758,1.1362472676675617,0.933020165771868,0.6409779174237195,30,62,2022,7
2022-07-21,OnePlus 11,16GB,512GB,122,836,817,473,4875,0,1,1.1599841261837132,0.8982247832956054,1.1669828287752115,1.0129888119317267,25,168,2022,7
2022-07-21,Xiaomi Mi 12,8GB,128GB,22,1230,1205,360,14007,0,0,1.1074163520365825,0.5357217060000556,1.0971542596486428,0.8269027255247786,30,32,2022,7
2022-07-21,Xiaomi Mi 13,12GB,256GB,5,657,609,478,17673,0,1,0.9850663535646802,1.1660440690795146,1.21442436920259,0.7640589308357347,0,5,2022,7
2022-07-21,Oppo Find X5,8GB,128GB,119,1446,1480,178,15656,0,0,0.8431125206730616,1.156198114194758,0.9468566370555964,1.1315466507391043,15,146,2022,7
2022-07-21,Oppo Find X6,12GB,512GB,80,1005,1043,283,16389,0,0,1.0138173540342434,0.9948819664325846,0.8716715457788488,1.1993670908224598,5,86,2022,7
2022-07-22,iPhone 14,6GB,128GB,35,605,618,162,8668,0,0,0.9848797599617096,0.8571106627030004,0.5990686234832631,1.3401546744367874,30,51,2022,7
2022-07-22,iPhone 15,6GB,256GB,172,1381,1356,499,2387,0,0,1.1012909480482256,0.7984388998144499,0.8667192081347646,0.5146790798859601,25,236,2022,7
2022-07-22,Samsung Galaxy S22,8GB,128GB,137,1374,1354,261,17317,0,0,0.999044154516386,0.6597822749329456,1.1036488514260934,0.7620413282404235,0,137,2022,7
2022-07-22,Samsung Galaxy S23,8GB,256GB,108,691,690,96,17461,0,0,1.1918944319171916,0.6206348789416597,1.1843096299739435,0.8883804670956491,10,124,2022,7
2022-07-22,Google Pixel 7,8GB,128GB,111,657,612,390,15061,0,1,1.0024845901209565,0.780365280206305,1.320507312643755,0.7018311488684,0,111,2022,7
2022-07-22,Google Pixel 8,8GB,256GB,108,902,901,463,13913,0,0,0.8653023300095192,1.2651559273084303,0.5245743901813538,0.8245474099390718,0,108,2022,7
2022-07-22,OnePlus 10 Pro,12GB,256GB,134,1443,1397,250,13620,0,0,0.955947549975226,1.4992781695019448,0.793837732429687,0.7477272446803266,15,164,2022,7
2022-07-22,OnePlus 11,16GB,512GB,199,719,709,93,15497,0,0,1.1391952956153115,1.4396735014122264,1.3988982933243657,0.5103057834152158,5,214,2022,7
2022-07-22,Xiaomi Mi 12,8GB,128GB,52,1364,1362,97,12038,0,0,0.8294319580541003,1.3349784103756246,0.5982351773438077,0.6363885583868798,10,60,2022,7
2022-07-22,Xiaomi Mi 13,12GB,256GB,59,693,714,388,12243,0,0,0.9814907915697328,0.8913043587707533,0.8207336114257984,0.932463929911786,20,77,2022,7
2022-07-22,Oppo Find X5,8GB,128GB,187,1460,1487,232,12317,0,0,1.0374389200704195,1.498213342703738,1.4697996220430851,0.8664812921366832,20,243,2022,7
2022-07-22,Oppo Find X6,12GB,512GB,80,777,739,70,10193,0,0,1.1048505751809226,1.2933371965429727,1.460988741627181,1.3087208400191097,30,116,2022,7
2022-07-23,iPhone 14,6GB,128GB,175,743,747,438,1713,0,0,1.0161239011183043,0.5115661018540693,1.3666766801969832,1.022996009993442,0,175,2022,7
2022-07-23,iPhone 15,6GB,256GB,137,927,889,494,9512,0,0,0.9813924445453795,0.7506960451070491,1.3566772033570578,0.8436390836234243,15,168,2022,7
2022-07-23,Samsung Galaxy S22,8GB,128GB,42,1468,1423,119,10974,0,0,1.183618590688139,1.326943573601342,1.282384077462286,0.998924342411174,15,51,2022,7
2022-07-23,Samsung Galaxy S23,8GB,256GB,77,845,837,410,11095,0,0,1.0986519098705332,1.3718220146102058,0.7165920541808186,0.5199296197949486,20,100,2022,7
2022-07-23,Google Pixel 7,8GB,128GB,138,827,809,390,9249,0,0,1.1106556399734386,0.8174084896996178,1.2628372256349365,0.5669449337355684,30,200,2022,7
2022-07-23,Google Pixel 8,8GB,256GB,179,1393,1412,496,7030,0,0,1.0189685008601428,1.358380731472655,1.2777333054347804,1.2665675685393103,30,260,2022,7
2022-07-23,OnePlus 10 Pro,12GB,256GB,164,666,675,362,11906,0,0,1.1503446663983716,1.484597612359134,0.7336944504944323,1.0704005623557156,30,238,2022,7
2022-07-23,OnePlus 11,16GB,512GB,119,1219,1252,132,16786,0,0,0.918893593073126,0.7166189412576406,1.0385722349829156,1.3830838745089244,10,137,2022,7
2022-07-23,Xiaomi Mi 12,8GB,128GB,19,734,707,476,14504,0,0,1.0591855437050146,1.4700416160814689,0.5393295675823627,0.5638996097140725,5,20,2022,7
2022-07-23,Xiaomi Mi 13,12GB,256GB,107,908,943,54,3378,0,0,0.8275079285899504,0.5285829909047366,0.5753527109172046,1.3601308575630062,10,123,2022,7
2022-07-23,Oppo Find X5,8GB,128GB,170,883,846,404,16316,0,1,0.902649389267797,1.4485171454058854,1.2074226964577526,0.5723281339744164,25,234,2022,7
2022-07-23,Oppo Find X6,12GB,512GB,106,952,988,426,10601,0,0,1.0607980988910408,1.307227887140967,1.311913712901994,0.6596286748187196,25,146,2022,7
2022-07-24,iPhone 14,6GB,128GB,175,871,911,491,12413,0,1,0.8499499543988689,0.8332282937523869,1.0640957802209945,0.7333200882031377,5,188,2022,7
2022-07-24,iPhone 15,6GB,256GB,7,909,891,251,10569,0,1,0.9743116818584416,1.2021285098216667,0.9334652674644356,1.0444273619156936,20,9,2022,7
2022-07-24,Samsung Galaxy S22,8GB,128GB,107,1189,1189,81,15906,0,0,0.9222492349793032,1.4439824526577496,0.5742654988564985,0.8218073656383101,5,115,2022,7
2022-07-24,Samsung Galaxy S23,8GB,256GB,108,1074,1042,123,7043,0,0,0.805080802341422,0.948362552367081,1.4806531431012724,1.003644132836938,15,132,2022,7
2022-07-24,Google Pixel 7,8GB,128GB,32,714,671,268,12570,0,0,1.168535053242749,1.43377243488966,0.9804763719238035,1.315347359763934,25,44,2022,7
